time,region,payment,weekend,category,customer
11/24/2020,Quận 12,96290000,FALSE,C28,498
11/24/2020,Quận 4,24310000,FALSE,C18,115
11/24/2020,Quận Bình Thạnh,99177000,FALSE,C8,226
11/24/2020,Quận 1,75805000,FALSE,C33,131
11/24/2020,Quận Bình Tân,23389000,FALSE,C9,415
11/24/2020,Quận 7,16987000,FALSE,C25,428
11/24/2020,Quận 10,49379000,FALSE,C19,394
11/24/2020,Quận 9,69998000,FALSE,C27,313
11/24/2020,Quận 9,33948000,FALSE,C42,49
11/24/2020,Quận 3,9459000,FALSE,C40,352
11/24/2020,Quận Bình Tân,7901000,FALSE,C28,436
11/24/2020,Quận 2,39195000,FALSE,C24,93
11/24/2020,Quận 7,89541000,FALSE,C2,1
11/25/2020,Quận 1,20640000,FALSE,C24,195
11/25/2020,Quận Bình Thạnh,79836000,FALSE,C48,458
11/25/2020,Quận 6,27620000,FALSE,C40,395
11/25/2020,Quận Bình Thạnh,68970000,FALSE,C22,145
11/25/2020,Quận 12,16757000,FALSE,C16,276
11/25/2020,Quận Tân Phú,80283000,FALSE,C15,281
11/25/2020,Quận 1,97137000,FALSE,C9,358
11/25/2020,Quận Tân Phú,15661000,FALSE,C16,220
11/25/2020,Quận 3,56827000,FALSE,C7,36
11/25/2020,Quận Thủ Đức,43325000,FALSE,C24,397
11/25/2020,Quận 10,44327000,FALSE,C41,77
11/25/2020,Quận 12,32582000,FALSE,C35,72
11/25/2020,Quận Tân Bình,59601000,FALSE,C20,98
11/25/2020,Quận 11,25087000,FALSE,C20,483
11/25/2020,Quận Thủ Đức,89178000,FALSE,C16,89
11/26/2020,Quận 4,96486000,FALSE,C15,411
11/26/2020,Quận Bình Thạnh,88522000,FALSE,C18,208
11/26/2020,Quận 2,90133000,FALSE,C13,146
11/26/2020,Quận Gò Vấp,73507000,FALSE,C30,284
11/26/2020,Quận 9,32449000,FALSE,C19,379
11/26/2020,Quận 2,74250000,FALSE,C19,77
11/26/2020,Quận 4,10699000,FALSE,C38,95
11/26/2020,Quận 12,42558000,FALSE,C32,33
11/26/2020,Quận 8,9680000,FALSE,C42,212
11/26/2020,Quận 3,96486000,FALSE,C33,220
11/26/2020,Quận 8,74459000,FALSE,C23,410
11/26/2020,Quận 10,88343000,FALSE,C32,185
11/26/2020,Quận 7,55712000,FALSE,C49,449
11/26/2020,Quận 9,86793000,FALSE,C3,255
11/26/2020,Quận 7,20590000,FALSE,C22,69
11/27/2020,Quận 7,40952000,FALSE,C40,336
11/27/2020,Quận Tân Bình,67148000,FALSE,C45,212
11/27/2020,Quận 12,71419000,FALSE,C10,20
11/27/2020,Quận 7,1668000,FALSE,C24,388
11/27/2020,Quận 2,83892000,FALSE,C38,323
11/27/2020,Quận 9,41678000,FALSE,C6,222
11/27/2020,Quận Tân Bình,51320000,FALSE,C4,188
11/27/2020,Quận Tân Bình,54362000,FALSE,C5,122
11/27/2020,Quận Thủ Đức,28364000,FALSE,C2,64
11/27/2020,Quận 3,65190000,FALSE,C6,445
11/27/2020,Quận Phú Nhuận,92325000,FALSE,C41,161
11/27/2020,Quận 10,62881000,FALSE,C27,422
11/27/2020,Quận 4,33098000,FALSE,C42,241
11/27/2020,Quận Phú Nhuận,51258000,FALSE,C11,240
11/27/2020,Quận 7,72778000,FALSE,C4,343
11/28/2020,Quận 12,30796000,TRUE,C8,112
11/28/2020,Quận 9,72598000,TRUE,C48,104
11/28/2020,Quận 2,82117000,TRUE,C37,312
11/28/2020,Quận Tân Phú,42130000,TRUE,C22,378
11/28/2020,Quận 9,51694000,TRUE,C45,196
11/28/2020,Quận 1,63263000,TRUE,C6,169
11/28/2020,Quận Bình Tân,62869000,TRUE,C32,373
11/28/2020,Quận Thủ Đức,10082000,TRUE,C12,199
11/28/2020,Quận 8,55247000,TRUE,C36,377
11/28/2020,Quận 7,83014000,TRUE,C2,229
11/28/2020,Quận Thủ Đức,26774000,TRUE,C43,485
11/28/2020,Quận Tân Bình,61131000,TRUE,C12,217
11/28/2020,Quận 6,61415000,TRUE,C3,321
11/28/2020,Quận Gò Vấp,56982000,TRUE,C8,230
11/28/2020,Quận 1,40387000,TRUE,C14,392
11/28/2020,Quận 5,44201000,TRUE,C7,406
11/28/2020,Quận Bình Thạnh,46016000,TRUE,C18,26
11/28/2020,Quận 11,11295000,TRUE,C47,262
11/28/2020,Quận Tân Bình,57979000,TRUE,C49,421
11/28/2020,Quận Phú Nhuận,89412000,TRUE,C1,178
11/28/2020,Quận 1,36096000,TRUE,C1,233
11/28/2020,Quận Thủ Đức,59403000,TRUE,C39,461
11/29/2020,Quận 9,84226000,TRUE,C21,156
11/29/2020,Quận 3,83671000,TRUE,C26,127
11/29/2020,Quận 1,31574000,TRUE,C24,412
11/29/2020,Quận 8,82039000,TRUE,C20,359
11/29/2020,Quận 3,26435000,TRUE,C31,448
11/29/2020,Quận 10,56093000,TRUE,C3,317
11/29/2020,Quận 8,28002000,TRUE,C32,317
11/29/2020,Quận 2,57745000,TRUE,C3,260
11/29/2020,Quận Gò Vấp,36822000,TRUE,C43,156
11/29/2020,Quận 3,16416000,TRUE,C26,194
11/29/2020,Quận Bình Tân,86789000,TRUE,C17,76
11/29/2020,Quận Tân Bình,27261000,TRUE,C25,7
11/29/2020,Quận 7,59507000,TRUE,C30,436
11/29/2020,Quận 5,69800000,TRUE,C22,404
11/29/2020,Quận Phú Nhuận,92756000,TRUE,C2,17
11/29/2020,Quận 3,48548000,TRUE,C8,498
11/30/2020,Quận 4,77435000,FALSE,C28,270
11/30/2020,Quận 2,29221000,FALSE,C33,366
11/30/2020,Quận Tân Bình,42894000,FALSE,C35,303
11/30/2020,Quận 3,16307000,FALSE,C8,304
11/30/2020,Quận 7,26562000,FALSE,C16,411
11/30/2020,Quận 1,94199000,FALSE,C25,363
11/30/2020,Quận Thủ Đức,36329000,FALSE,C28,9
11/30/2020,Quận 12,84560000,FALSE,C18,356
11/30/2020,Quận 2,6784000,FALSE,C41,350
11/30/2020,Quận Tân Bình,56126000,FALSE,C4,370
11/30/2020,Quận Thủ Đức,8489000,FALSE,C9,68
11/30/2020,Quận 6,74417000,FALSE,C35,57
11/30/2020,Quận Thủ Đức,62359000,FALSE,C3,285
11/30/2020,Quận 4,11513000,FALSE,C15,426
11/30/2020,Quận Tân Bình,60136000,FALSE,C48,361
11/30/2020,Quận Bình Thạnh,37767000,FALSE,C25,90
11/30/2020,Quận 10,79107000,FALSE,C44,192
12/1/2020,Quận Tân Phú,18839000,FALSE,C3,264
12/1/2020,Quận 5,60320000,FALSE,C12,334
12/1/2020,Quận 9,30880000,FALSE,C6,30
12/1/2020,Quận 3,20765000,FALSE,C21,349
12/1/2020,Quận Thủ Đức,4482000,FALSE,C16,464
12/1/2020,Quận Bình Tân,81246000,FALSE,C20,104
12/1/2020,Quận Gò Vấp,19341000,FALSE,C8,357
12/1/2020,Quận 8,28585000,FALSE,C43,467
12/1/2020,Quận 9,34346000,FALSE,C22,444
12/1/2020,Quận Bình Thạnh,47828000,FALSE,C40,83
12/1/2020,Quận 2,2116000,FALSE,C26,348
12/1/2020,Quận 10,11957000,FALSE,C9,344
12/1/2020,Quận 11,89636000,FALSE,C23,123
12/1/2020,Quận Bình Tân,15565000,FALSE,C44,369
12/1/2020,Quận 9,2400000,FALSE,C34,280
12/1/2020,Quận 11,98674000,FALSE,C4,495
12/1/2020,Quận 2,3645000,FALSE,C36,103
12/1/2020,Quận 12,58129000,FALSE,C48,218
12/1/2020,Quận Tân Bình,3169000,FALSE,C6,360
12/1/2020,Quận 4,36047000,FALSE,C43,152
12/1/2020,Quận 11,25878000,FALSE,C3,22
12/1/2020,Quận 10,2674000,FALSE,C5,261
12/2/2020,Quận Tân Phú,57479000,FALSE,C48,389
12/2/2020,Quận 9,55007000,FALSE,C44,222
12/2/2020,Quận Tân Bình,29542000,FALSE,C1,37
12/2/2020,Quận 3,21286000,FALSE,C32,244
12/2/2020,Quận 8,41883000,FALSE,C1,249
12/2/2020,Quận 11,67083000,FALSE,C30,126
12/2/2020,Quận 4,21056000,FALSE,C35,337
12/2/2020,Quận Bình Thạnh,92852000,FALSE,C34,319
12/3/2020,Quận 2,68227000,FALSE,C27,499
12/3/2020,Quận 1,58631000,FALSE,C35,468
12/3/2020,Quận 4,21908000,FALSE,C40,85
12/3/2020,Quận Phú Nhuận,46196000,FALSE,C18,245
12/3/2020,Quận 9,74780000,FALSE,C34,393
12/3/2020,Quận 2,70230000,FALSE,C7,28
12/3/2020,Quận 9,24307000,FALSE,C4,392
12/3/2020,Quận 2,10786000,FALSE,C20,406
12/3/2020,Quận 7,34152000,FALSE,C40,30
12/3/2020,Quận Tân Bình,24709000,FALSE,C30,207
12/3/2020,Quận 5,42229000,FALSE,C33,77
12/3/2020,Quận 1,78810000,FALSE,C36,274
12/3/2020,Quận Phú Nhuận,18472000,FALSE,C30,371
12/3/2020,Quận Tân Bình,8078000,FALSE,C3,260
12/4/2020,Quận 1,62843000,FALSE,C7,95
12/4/2020,Quận Tân Phú,56382000,FALSE,C6,451
12/4/2020,Quận Phú Nhuận,16072000,FALSE,C10,301
12/4/2020,Quận Phú Nhuận,92963000,FALSE,C9,212
12/4/2020,Quận Bình Thạnh,87640000,FALSE,C22,107
12/4/2020,Quận 2,35854000,FALSE,C33,54
12/4/2020,Quận 3,13616000,FALSE,C35,329
12/4/2020,Quận 5,53141000,FALSE,C46,169
12/4/2020,Quận 7,6474000,FALSE,C35,311
12/4/2020,Quận 12,99497000,FALSE,C45,236
12/4/2020,Quận Bình Thạnh,94951000,FALSE,C43,250
12/4/2020,Quận 9,26895000,FALSE,C29,342
12/4/2020,Quận Gò Vấp,29707000,FALSE,C19,98
12/4/2020,Quận 9,49730000,FALSE,C34,252
12/4/2020,Quận 4,42590000,FALSE,C37,177
12/4/2020,Quận 6,70463000,FALSE,C22,358
12/4/2020,Quận 5,41505000,FALSE,C31,11
12/4/2020,Quận Tân Bình,37796000,FALSE,C42,93
12/4/2020,Quận Bình Thạnh,43901000,FALSE,C39,101
12/5/2020,Quận 9,91663000,TRUE,C4,288
12/5/2020,Quận 2,97675000,TRUE,C25,373
12/5/2020,Quận 10,38617000,TRUE,C15,22
12/5/2020,Quận 9,17425000,TRUE,C7,417
12/5/2020,Quận Bình Tân,82667000,TRUE,C9,60
12/5/2020,Quận Tân Bình,68945000,TRUE,C28,407
12/5/2020,Quận 7,16564000,TRUE,C39,207
12/5/2020,Quận 3,78692000,TRUE,C46,259
12/5/2020,Quận Tân Phú,94594000,TRUE,C30,396
12/5/2020,Quận 2,70924000,TRUE,C9,370
12/5/2020,Quận 5,79975000,TRUE,C39,83
12/5/2020,Quận 9,6646000,TRUE,C24,16
12/5/2020,Quận 7,40504000,TRUE,C17,22
12/5/2020,Quận 3,85363000,TRUE,C2,303
12/5/2020,Quận 1,68856000,TRUE,C19,86
12/5/2020,Quận Tân Phú,43300000,TRUE,C15,443
12/5/2020,Quận 11,90024000,TRUE,C30,337
12/5/2020,Quận 3,98175000,TRUE,C11,10
12/5/2020,Quận 12,58739000,TRUE,C8,317
12/5/2020,Quận 5,6446000,TRUE,C23,309
12/6/2020,Quận 12,26828000,TRUE,C6,54
12/6/2020,Quận Tân Bình,22615000,TRUE,C40,205
12/6/2020,Quận Tân Phú,49282000,TRUE,C40,186
12/6/2020,Quận 3,80391000,TRUE,C9,303
12/6/2020,Quận 7,72251000,TRUE,C29,302
12/6/2020,Quận 2,8747000,TRUE,C48,23
12/6/2020,Quận 7,59927000,TRUE,C33,348
12/6/2020,Quận 12,92098000,TRUE,C7,441
12/7/2020,Quận 9,65000,FALSE,C2,137
12/7/2020,Quận 2,64314000,FALSE,C47,489
12/7/2020,Quận Bình Tân,65775000,FALSE,C40,224
12/7/2020,Quận 3,79761000,FALSE,C32,182
12/7/2020,Quận 6,41199000,FALSE,C48,123
12/7/2020,Quận 3,85710000,FALSE,C6,274
12/7/2020,Quận Phú Nhuận,94471000,FALSE,C41,237
12/7/2020,Quận Bình Tân,68307000,FALSE,C46,310
12/7/2020,Quận 4,91655000,FALSE,C43,423
12/7/2020,Quận 1,69007000,FALSE,C3,402
12/7/2020,Quận 7,50092000,FALSE,C34,156
12/7/2020,Quận 12,23044000,FALSE,C32,465
12/7/2020,Quận Tân Phú,41432000,FALSE,C36,379
12/7/2020,Quận Tân Bình,9801000,FALSE,C13,159
12/7/2020,Quận Tân Phú,29690000,FALSE,C3,103
12/7/2020,Quận 9,35972000,FALSE,C12,100
12/7/2020,Quận Thủ Đức,64323000,FALSE,C21,121
12/7/2020,Quận Tân Phú,65121000,FALSE,C21,359
12/7/2020,Quận Tân Bình,23750000,FALSE,C22,422
12/8/2020,Quận Bình Thạnh,15693000,FALSE,C21,246
12/8/2020,Quận Bình Thạnh,48607000,FALSE,C10,221
12/8/2020,Quận 3,77507000,FALSE,C16,460
12/8/2020,Quận 1,26861000,FALSE,C4,472
12/8/2020,Quận 10,31616000,FALSE,C3,401
12/8/2020,Quận 6,26503000,FALSE,C43,471
12/8/2020,Quận Thủ Đức,2011000,FALSE,C41,375
12/8/2020,Quận Bình Tân,75883000,FALSE,C17,159
12/8/2020,Quận 11,99376000,FALSE,C32,425
12/8/2020,Quận Tân Phú,69014000,FALSE,C25,351
12/9/2020,Quận 7,56117000,FALSE,C12,360
12/9/2020,Quận 12,67077000,FALSE,C13,402
12/9/2020,Quận Tân Bình,70455000,FALSE,C49,100
12/9/2020,Quận Bình Thạnh,73075000,FALSE,C29,131
12/9/2020,Quận 1,33319000,FALSE,C20,32
12/9/2020,Quận 2,74556000,FALSE,C35,393
12/9/2020,Quận 9,81610000,FALSE,C15,154
12/9/2020,Quận 8,77621000,FALSE,C5,140
12/9/2020,Quận 1,63956000,FALSE,C17,447
12/9/2020,Quận 2,49794000,FALSE,C2,400
12/9/2020,Quận Gò Vấp,41319000,FALSE,C28,38
12/9/2020,Quận 7,97027000,FALSE,C36,327
12/9/2020,Quận 11,27371000,FALSE,C14,37
12/9/2020,Quận 3,99831000,FALSE,C46,69
12/9/2020,Quận 3,24504000,FALSE,C22,152
12/9/2020,Quận 6,45240000,FALSE,C46,28
12/10/2020,Quận 4,86955000,FALSE,C25,308
12/10/2020,Quận Thủ Đức,57236000,FALSE,C46,3
12/10/2020,Quận Bình Thạnh,63050000,FALSE,C33,386
12/10/2020,Quận Bình Tân,6656000,FALSE,C6,123
12/10/2020,Quận Gò Vấp,1150000,FALSE,C28,15
12/10/2020,Quận 8,30292000,FALSE,C2,120
12/10/2020,Quận Tân Bình,85191000,FALSE,C10,86
12/10/2020,Quận Phú Nhuận,40460000,FALSE,C42,266
12/10/2020,Quận 6,274000,FALSE,C27,225
12/10/2020,Quận Tân Phú,22188000,FALSE,C20,451
12/10/2020,Quận 3,99110000,FALSE,C30,230
12/10/2020,Quận 1,95268000,FALSE,C25,486
12/10/2020,Quận Thủ Đức,67277000,FALSE,C10,147
12/11/2020,Quận 7,75228000,FALSE,C6,475
12/11/2020,Quận Bình Thạnh,76439000,FALSE,C14,441
12/11/2020,Quận 8,2474000,FALSE,C27,383
12/11/2020,Quận 11,8086000,FALSE,C10,331
12/11/2020,Quận 11,72102000,FALSE,C46,278
12/11/2020,Quận 7,95486000,FALSE,C25,436
12/11/2020,Quận 9,88260000,FALSE,C21,442
12/11/2020,Quận Gò Vấp,97732000,FALSE,C28,21
12/11/2020,Quận Thủ Đức,86048000,FALSE,C18,308
12/11/2020,Quận 5,28106000,FALSE,C33,93
12/11/2020,Quận Thủ Đức,16888000,FALSE,C35,332
12/11/2020,Quận 11,29906000,FALSE,C44,435
12/11/2020,Quận 4,13276000,FALSE,C10,275
12/11/2020,Quận 3,87237000,FALSE,C32,491
12/11/2020,Quận 12,29356000,FALSE,C19,103
12/12/2020,Quận 6,67779000,TRUE,C49,296
12/12/2020,Quận Thủ Đức,88070000,TRUE,C39,424
12/12/2020,Quận 5,4252000,TRUE,C9,141
12/12/2020,Quận 12,96422000,TRUE,C16,401
12/12/2020,Quận 8,81053000,TRUE,C41,267
12/12/2020,Quận 11,24847000,TRUE,C25,399
12/12/2020,Quận 4,21486000,TRUE,C48,370
12/12/2020,Quận 10,14070000,TRUE,C15,124
12/12/2020,Quận 5,74101000,TRUE,C49,337
12/12/2020,Quận 11,29453000,TRUE,C6,402
12/12/2020,Quận 12,79467000,TRUE,C34,352
12/13/2020,Quận 12,12825000,TRUE,C37,81
12/13/2020,Quận Tân Bình,54477000,TRUE,C45,319
12/13/2020,Quận 1,39468000,TRUE,C49,96
12/13/2020,Quận 5,25781000,TRUE,C17,487
12/13/2020,Quận 2,26692000,TRUE,C46,90
12/13/2020,Quận 1,55354000,TRUE,C11,239
12/13/2020,Quận 9,52594000,TRUE,C36,495
12/13/2020,Quận Thủ Đức,20086000,TRUE,C2,225
12/13/2020,Quận 4,98171000,TRUE,C26,393
12/13/2020,Quận 2,1805000,TRUE,C16,77
12/13/2020,Quận 6,79346000,TRUE,C11,310
12/13/2020,Quận Phú Nhuận,93239000,TRUE,C9,210
12/13/2020,Quận Tân Bình,70822000,TRUE,C47,123
12/13/2020,Quận 6,4650000,TRUE,C48,362
12/14/2020,Quận Bình Tân,41379000,FALSE,C49,253
12/14/2020,Quận 3,82623000,FALSE,C39,373
12/14/2020,Quận Tân Bình,86455000,FALSE,C9,397
12/14/2020,Quận Phú Nhuận,31026000,FALSE,C37,404
12/14/2020,Quận Bình Thạnh,26486000,FALSE,C33,190
12/14/2020,Quận 10,11242000,FALSE,C19,422
12/14/2020,Quận Thủ Đức,53733000,FALSE,C43,451
12/14/2020,Quận 5,89165000,FALSE,C26,367
12/14/2020,Quận Bình Thạnh,88250000,FALSE,C33,332
12/14/2020,Quận Thủ Đức,54653000,FALSE,C46,447
12/15/2020,Quận Thủ Đức,97708000,FALSE,C2,312
12/15/2020,Quận 5,10639000,FALSE,C1,466
12/15/2020,Quận 12,7679000,FALSE,C5,211
12/15/2020,Quận Bình Tân,37707000,FALSE,C11,24
12/15/2020,Quận Thủ Đức,9101000,FALSE,C38,290
12/15/2020,Quận 11,17104000,FALSE,C45,23
12/15/2020,Quận 5,41345000,FALSE,C21,381
12/15/2020,Quận 1,73480000,FALSE,C35,463
12/15/2020,Quận Bình Tân,56351000,FALSE,C46,414
12/15/2020,Quận 8,15205000,FALSE,C25,132
12/15/2020,Quận Tân Bình,23061000,FALSE,C19,477
12/15/2020,Quận 11,11851000,FALSE,C45,385
12/15/2020,Quận 3,92502000,FALSE,C11,466
12/15/2020,Quận 12,88820000,FALSE,C32,21
12/15/2020,Quận 8,46206000,FALSE,C22,256
12/16/2020,Quận 6,8083000,FALSE,C15,457
12/16/2020,Quận 2,81953000,FALSE,C27,399
12/16/2020,Quận Gò Vấp,69963000,FALSE,C39,383
12/16/2020,Quận 9,2474000,FALSE,C1,9
12/16/2020,Quận Bình Thạnh,16001000,FALSE,C6,330
12/16/2020,Quận 10,37841000,FALSE,C37,268
12/16/2020,Quận 4,60331000,FALSE,C23,73
12/16/2020,Quận 7,34977000,FALSE,C45,471
12/16/2020,Quận 10,30885000,FALSE,C43,26
12/16/2020,Quận 9,27464000,FALSE,C26,471
12/16/2020,Quận 6,8039000,FALSE,C40,393
12/17/2020,Quận 9,73663000,FALSE,C46,277
12/17/2020,Quận 8,35683000,FALSE,C31,55
12/17/2020,Quận Phú Nhuận,24013000,FALSE,C26,64
12/17/2020,Quận 11,79800000,FALSE,C49,402
12/17/2020,Quận Bình Tân,89024000,FALSE,C9,17
12/17/2020,Quận 10,64371000,FALSE,C27,36
12/17/2020,Quận 10,95554000,FALSE,C6,187
12/17/2020,Quận Bình Thạnh,47243000,FALSE,C4,342
12/17/2020,Quận Phú Nhuận,37135000,FALSE,C9,271
12/17/2020,Quận Tân Bình,33868000,FALSE,C20,66
12/17/2020,Quận 12,79093000,FALSE,C35,369
12/17/2020,Quận Bình Tân,73664000,FALSE,C29,262
12/17/2020,Quận 6,74378000,FALSE,C10,172
12/17/2020,Quận 12,65227000,FALSE,C27,67
12/17/2020,Quận 9,14312000,FALSE,C3,341
12/17/2020,Quận Tân Phú,78381000,FALSE,C32,371
12/18/2020,Quận Bình Tân,13594000,FALSE,C19,196
12/18/2020,Quận 11,87766000,FALSE,C36,308
12/18/2020,Quận Thủ Đức,40961000,FALSE,C12,167
12/18/2020,Quận Thủ Đức,26477000,FALSE,C21,479
12/18/2020,Quận 7,54444000,FALSE,C25,429
12/18/2020,Quận Gò Vấp,16196000,FALSE,C39,305
12/18/2020,Quận Tân Bình,64350000,FALSE,C45,21
12/18/2020,Quận Tân Phú,79492000,FALSE,C45,350
12/18/2020,Quận 2,20916000,FALSE,C33,224
12/18/2020,Quận 7,9273000,FALSE,C42,73
12/18/2020,Quận 12,658000,FALSE,C2,56
12/18/2020,Quận 8,23978000,FALSE,C15,424
12/19/2020,Quận 8,51458000,TRUE,C25,30
12/19/2020,Quận Phú Nhuận,69249000,TRUE,C37,443
12/19/2020,Quận 5,67430000,TRUE,C15,256
12/19/2020,Quận 5,99118000,TRUE,C1,441
12/19/2020,Quận 10,55338000,TRUE,C31,1
12/19/2020,Quận Bình Tân,28378000,TRUE,C1,256
12/19/2020,Quận Gò Vấp,41298000,TRUE,C39,202
12/19/2020,Quận 7,74402000,TRUE,C33,480
12/19/2020,Quận 4,59955000,TRUE,C21,76
12/19/2020,Quận 10,77680000,TRUE,C38,239
12/19/2020,Quận 10,78199000,TRUE,C25,273
12/20/2020,Quận 4,38251000,TRUE,C20,480
12/20/2020,Quận Gò Vấp,28209000,TRUE,C30,144
12/20/2020,Quận 11,89622000,TRUE,C25,30
12/20/2020,Quận 12,35294000,TRUE,C12,325
12/20/2020,Quận 7,59106000,TRUE,C1,60
12/20/2020,Quận 5,33045000,TRUE,C29,495
12/20/2020,Quận 1,49239000,TRUE,C2,93
12/20/2020,Quận 9,48764000,TRUE,C36,332
12/20/2020,Quận 3,17980000,TRUE,C31,448
12/20/2020,Quận Gò Vấp,87588000,TRUE,C2,276
12/20/2020,Quận 9,67913000,TRUE,C12,230
12/20/2020,Quận Thủ Đức,67820000,TRUE,C40,317
12/21/2020,Quận 8,47151000,FALSE,C49,373
12/21/2020,Quận Phú Nhuận,74842000,FALSE,C24,328
12/21/2020,Quận 4,16605000,FALSE,C31,458
12/21/2020,Quận 4,7351000,FALSE,C10,40
12/21/2020,Quận Thủ Đức,41662000,FALSE,C27,346
12/21/2020,Quận Thủ Đức,91190000,FALSE,C28,166
12/21/2020,Quận Bình Tân,35964000,FALSE,C32,382
12/21/2020,Quận 7,14093000,FALSE,C26,70
12/21/2020,Quận 5,63261000,FALSE,C46,398
12/21/2020,Quận Thủ Đức,87915000,FALSE,C23,457
12/21/2020,Quận 7,53970000,FALSE,C43,93
12/21/2020,Quận 8,34790000,FALSE,C30,76
12/21/2020,Quận 7,79089000,FALSE,C4,38
12/21/2020,Quận 10,42521000,FALSE,C27,413
12/22/2020,Quận Thủ Đức,29347000,FALSE,C35,492
12/22/2020,Quận 11,43692000,FALSE,C48,122
12/22/2020,Quận 6,48532000,FALSE,C27,479
12/22/2020,Quận 11,93987000,FALSE,C7,262
12/22/2020,Quận Tân Phú,4372000,FALSE,C42,243
12/22/2020,Quận 9,77052000,FALSE,C19,238
12/22/2020,Quận Bình Tân,25078000,FALSE,C4,77
12/22/2020,Quận 5,9119000,FALSE,C44,202
12/22/2020,Quận 10,22338000,FALSE,C25,293
12/22/2020,Quận 12,7768000,FALSE,C34,462
12/22/2020,Quận Gò Vấp,56064000,FALSE,C39,437
12/22/2020,Quận Phú Nhuận,97412000,FALSE,C37,224
12/22/2020,Quận Tân Bình,38166000,FALSE,C5,201
12/22/2020,Quận 5,23564000,FALSE,C3,354
12/23/2020,Quận 12,4937000,FALSE,C11,412
12/23/2020,Quận 3,44245000,FALSE,C29,485
12/23/2020,Quận 10,69555000,FALSE,C5,258
12/23/2020,Quận 11,54919000,FALSE,C19,379
12/23/2020,Quận 4,63983000,FALSE,C36,340
12/23/2020,Quận Bình Thạnh,54493000,FALSE,C27,436
12/23/2020,Quận Tân Bình,73733000,FALSE,C20,223
12/23/2020,Quận 8,56851000,FALSE,C17,444
12/23/2020,Quận 7,98994000,FALSE,C20,184
12/23/2020,Quận 3,45042000,FALSE,C7,269
12/23/2020,Quận 10,28818000,FALSE,C4,400
12/24/2020,Quận 9,74933000,FALSE,C6,418
12/24/2020,Quận 4,28897000,FALSE,C41,426
12/24/2020,Quận Thủ Đức,42854000,FALSE,C17,129
12/24/2020,Quận 4,52237000,FALSE,C9,185
12/24/2020,Quận Gò Vấp,22364000,FALSE,C9,21
12/24/2020,Quận Phú Nhuận,73313000,FALSE,C28,231
12/24/2020,Quận 10,57339000,FALSE,C41,18
12/24/2020,Quận 2,99035000,FALSE,C47,432
12/24/2020,Quận 9,55932000,FALSE,C36,76
12/24/2020,Quận Tân Bình,99890000,FALSE,C14,382
12/24/2020,Quận Gò Vấp,71233000,FALSE,C33,349
12/24/2020,Quận Tân Bình,96159000,FALSE,C41,488
12/25/2020,Quận 5,8525000,FALSE,C27,265
12/25/2020,Quận Gò Vấp,45363000,FALSE,C11,390
12/25/2020,Quận Bình Thạnh,4555000,FALSE,C17,330
12/25/2020,Quận Phú Nhuận,93438000,FALSE,C39,445
12/25/2020,Quận Phú Nhuận,89148000,FALSE,C36,211
12/25/2020,Quận Phú Nhuận,34071000,FALSE,C48,225
12/25/2020,Quận 11,20679000,FALSE,C3,120
12/25/2020,Quận 9,60489000,FALSE,C1,357
12/25/2020,Quận 9,48546000,FALSE,C48,381
12/25/2020,Quận Bình Thạnh,65931000,FALSE,C28,450
12/25/2020,Quận 3,43250000,FALSE,C23,184
12/25/2020,Quận 3,94566000,FALSE,C7,457
12/26/2020,Quận 5,353000,TRUE,C14,36
12/26/2020,Quận 10,53503000,TRUE,C13,469
12/26/2020,Quận Bình Thạnh,50720000,TRUE,C33,79
12/26/2020,Quận Tân Phú,1106000,TRUE,C2,439
12/26/2020,Quận 10,61179000,TRUE,C15,192
12/26/2020,Quận 3,89704000,TRUE,C23,254
12/26/2020,Quận Gò Vấp,4218000,TRUE,C33,105
12/26/2020,Quận Bình Thạnh,95651000,TRUE,C19,243
12/26/2020,Quận Tân Bình,87682000,TRUE,C44,206
12/26/2020,Quận 10,91813000,TRUE,C21,450
12/26/2020,Quận Thủ Đức,42624000,TRUE,C6,6
12/26/2020,Quận Gò Vấp,45566000,TRUE,C45,90
12/26/2020,Quận 5,44962000,TRUE,C37,276
12/27/2020,Quận Tân Phú,78273000,TRUE,C7,297
12/27/2020,Quận 11,59740000,TRUE,C15,451
12/27/2020,Quận 2,92365000,TRUE,C31,161
12/27/2020,Quận Phú Nhuận,91218000,TRUE,C46,305
12/27/2020,Quận 8,91788000,TRUE,C9,149
12/27/2020,Quận 2,27862000,TRUE,C9,298
12/27/2020,Quận 10,74673000,TRUE,C38,229
12/27/2020,Quận Thủ Đức,28566000,TRUE,C31,150
12/28/2020,Quận Bình Thạnh,59060000,FALSE,C2,99
12/28/2020,Quận 4,44747000,FALSE,C11,25
12/28/2020,Quận 5,21565000,FALSE,C49,493
12/28/2020,Quận 7,26207000,FALSE,C46,66
12/28/2020,Quận Bình Thạnh,30195000,FALSE,C8,199
12/28/2020,Quận 7,53429000,FALSE,C43,338
12/28/2020,Quận 6,24203000,FALSE,C44,147
